x,y,faa,height,inv_msk,bouguer,inv_pad
-2194250.0,1278250.0,26.761687462869034,5000,False,45.19379452958272,False
-2142250.0,1278250.0,13.674832844433654,5000,False,38.073267086020586,False
-2138250.0,1278250.0,13.536606696246992,5000,False,38.27064900032457,False
-1950250.0,1278250.0,33.930529110574135,5000,False,62.840346010323856,False
-1946250.0,1278250.0,34.86180348229854,5000,False,65.13192901199214,False
-1942250.0,1278250.0,34.864777199282734,5000,False,66.37504104893802,False
-1938250.0,1278250.0,34.15379238948191,5000,False,66.71481235138259,False
-2430250.0,1274250.0,72.52611255505516,5000,False,-46.859984484694635,False
-2426250.0,1274250.0,75.54356814345351,5000,False,-15.282137438166657,False
-2422250.0,1274250.0,63.24020186676603,5000,False,1.0746729699403943,False
-2418250.0,1274250.0,52.582373048949535,5000,False,5.980976991705617,False
-2414250.0,1274250.0,45.046023778032705,5000,False,10.203480133307572,False
-2410250.0,1274250.0,33.57798846890706,5000,False,16.18406108744319,False
-2406250.0,1274250.0,24.122083988168487,5000,False,22.22458281016054,False
-2402250.0,1274250.0,23.915683068088743,5000,False,28.373030730776428,False
-2398250.0,1274250.0,26.904964592570636,5000,False,34.03498676973516,False
-2394250.0,1274250.0,28.649451642126156,5000,False,38.78480494725495,False
-2390250.0,1274250.0,29.192073610016557,5000,False,40.97098806017277,False
-2370250.0,1274250.0,23.94686190890411,5000,False,37.254190008565956,True
-2366250.0,1274250.0,21.277714077450995,5000,False,39.471887302190844,True
-2346250.0,1274250.0,10.071876000329073,5000,False,47.18440953401489,True
-2342250.0,1274250.0,10.393334652393248,5000,True,46.04375209917938,True
-2338250.0,1274250.0,13.050725380562096,5000,False,41.467327437604766,True
-2334250.0,1274250.0,16.55676297328602,5000,False,36.1918701206326,True
-2330250.0,1274250.0,20.903188708263887,5000,False,34.104934516149,True
-2326250.0,1274250.0,24.69703475312435,5000,False,32.107908374753215,True
-2322250.0,1274250.0,28.292748024397135,5000,False,30.234148749418353,True
-2318250.0,1274250.0,31.15461295686538,5000,False,27.892173627015495,True
-2314250.0,1274250.0,32.874329488974794,5000,False,25.815294189413557,True
-2310250.0,1274250.0,32.915538676619924,5000,False,24.868938788086915,True
-2246250.0,1274250.0,10.070377322727142,5000,True,30.895413773318076,True
-2242250.0,1274250.0,11.1174744302831,5000,False,32.79287684365215,True
-2238250.0,1274250.0,13.139584706284621,5000,False,35.292767527967115,True
-2234250.0,1274250.0,15.577539987997978,5000,False,37.492270493878785,True
-2230250.0,1274250.0,18.063549381751542,5000,False,39.24198840801952,True
-2226250.0,1274250.0,20.356196531665557,5000,False,40.406767264368725,True
-2210250.0,1274250.0,30.149122861476034,5000,False,44.41026361285937,True
-2206250.0,1274250.0,30.60345211796063,5000,False,45.29481199019387,True
-2198250.0,1274250.0,28.5763593086816,5000,False,46.20566618177847,False
-2194250.0,1274250.0,27.776822096953378,5000,False,47.011650713685846,False
-2190250.0,1274250.0,26.729736264462243,5000,False,47.10762093320395,False
-1946250.0,1274250.0,33.46677164029864,5000,False,62.234134569431376,False
-1942250.0,1274250.0,34.85358915809617,5000,False,64.58763333109465,False
-1938250.0,1274250.0,35.51088950328963,5000,False,65.93827637868907,False
-1934250.0,1274250.0,35.27090152548288,5000,False,66.06974329595181,False
-2430250.0,1270250.0,82.84827816967865,5000,False,-41.55211807875054,False
-2426250.0,1270250.0,87.00601023754679,5000,False,-11.713852532914785,False
-2422250.0,1270250.0,71.45429646995296,5000,False,-2.7559708813593033,False
-2414250.0,1270250.0,42.0686425294961,5000,False,-5.28053901970997,False
-2410250.0,1270250.0,30.160506519072168,5000,False,3.4589136263624916,False
-2406250.0,1270250.0,24.359881037994207,5000,False,11.473204325702634,False
-2402250.0,1270250.0,27.832727188779227,5000,False,19.13549023101374,False
-2398250.0,1270250.0,31.263910856294633,5000,False,27.153284984035043,False
-2394250.0,1270250.0,32.106127335764405,5000,False,32.458529482854516,False
-2390250.0,1270250.0,32.489223527535025,5000,False,34.15727987035862,False
-2370250.0,1270250.0,24.026541547804026,5000,False,34.07889585199531,True
-2366250.0,1270250.0,20.727550138414465,5000,False,36.09352325413456,True
-2362250.0,1270250.0,17.79802797437926,5000,False,39.44743187474179,True
-2330250.0,1270250.0,21.494527329842505,5000,True,32.54438302681525,True
-2326250.0,1270250.0,25.284757505245917,5000,False,31.13546716745656,True
-2322250.0,1270250.0,29.738847938291514,5000,False,31.505662741924333,True
-2318250.0,1270250.0,33.31222267956059,5000,False,31.33623312640604,True
-2314250.0,1270250.0,36.26567859382967,5000,False,31.755636573176318,True
-2310250.0,1270250.0,36.41937941611824,5000,False,31.862940956524866,True
-2306250.0,1270250.0,33.55003014597416,5000,False,30.57977280350892,True
-2302250.0,1270250.0,31.824123635780747,5000,False,30.903354801238002,True
-2298250.0,1270250.0,31.082431387522078,5000,False,31.54316912968547,True
-2294250.0,1270250.0,31.190222559720674,5000,False,32.423597644031425,True
-2290250.0,1270250.0,31.254641044275793,5000,False,32.94448442147282,True
-2286250.0,1270250.0,29.1546412887597,5000,False,31.426992564618942,True
-2282250.0,1270250.0,25.726664906145455,5000,True,29.546126687985126,True
-2278250.0,1270250.0,22.00847324590152,5000,True,27.754430027096596,True
-2274250.0,1270250.0,18.431419703441517,5000,True,26.685422874408932,True
-2270250.0,1270250.0,15.340874256028625,5000,True,26.808671981406107,True
-2266250.0,1270250.0,12.9813621862231,5000,True,27.743572946134258,True
-2262250.0,1270250.0,11.379918146158449,5000,True,28.831577446426795,True
-2258250.0,1270250.0,10.354815818044148,5000,True,29.400470391748986,True
-2254250.0,1270250.0,9.521818858822396,5000,True,29.295867064951082,True
-2250250.0,1270250.0,8.79870345668324,5000,True,28.82285043791434,True
-2246250.0,1270250.0,8.68610805987389,5000,True,28.97203937492253,True
-2242250.0,1270250.0,9.534743962260126,5000,True,30.23780789264331,True
-2238250.0,1270250.0,11.46053981022231,5000,True,32.349476987243754,True
-2234250.0,1270250.0,14.076181554891695,5000,False,34.79549414224665,True
-2230250.0,1270250.0,16.966912681908028,5000,False,37.00283973835215,True
-2226250.0,1270250.0,19.760625805327937,5000,False,38.58364888714944,True
-2222250.0,1270250.0,22.410287766889997,5000,False,39.39481395875619,True
-2218250.0,1270250.0,24.891940131218337,5000,True,39.42255091240852,True
-2214250.0,1270250.0,27.445974938570554,5000,True,39.912935107563534,True
-2210250.0,1270250.0,29.469809644765057,5000,False,41.54651068990252,True
-2206250.0,1270250.0,29.706646291787962,5000,False,43.427707681504955,True
-2198250.0,1270250.0,28.28031838817572,5000,False,46.59906549995816,False
-2194250.0,1270250.0,27.934208987260615,5000,False,48.133529780817284,False
-2190250.0,1270250.0,27.45818390788036,5000,False,48.78565139621212,False
-2186250.0,1270250.0,26.655370828752346,5000,False,48.5609523358831,False
-1938250.0,1270250.0,34.877482755955235,5000,False,63.62118622909388,False
-1934250.0,1270250.0,36.06287823284263,5000,False,64.90904856355127,False
-1930250.0,1270250.0,36.437195367155276,5000,False,65.04842442569296,False
-1926250.0,1270250.0,36.002752643408144,5000,False,64.1233537116515,False
-2430250.0,1266250.0,86.87459339164342,5000,False,-42.52344904954286,False
-2426250.0,1266250.0,90.1270679350519,5000,False,-22.339760863688397,False
-2422250.0,1266250.0,71.16418209867606,5000,False,-19.793375247902702,False
-2410250.0,1266250.0,23.897590369069373,5000,False,-14.646912241102488,False
-2406250.0,1266250.0,23.91332423963976,5000,False,-1.178955256759373,False
-2402250.0,1266250.0,31.93652118219122,5000,False,10.51799734024275,False
-2398250.0,1266250.0,36.02462372809282,5000,False,21.129557197939118,False
-2394250.0,1266250.0,36.276763944359516,5000,False,25.2361543189943,False
-2390250.0,1266250.0,37.27591274664186,5000,False,25.490144338988948,False
-2366250.0,1266250.0,20.07748575760896,5000,True,33.0641507413549,True
-2362250.0,1266250.0,16.505234436508317,5000,True,35.12769937152132,True
-2314250.0,1266250.0,33.28153223157379,5000,False,31.73313238560108,True
-2310250.0,1266250.0,33.79221776489447,5000,False,32.27685783026233,True
-2306250.0,1266250.0,32.384623070649454,5000,False,31.698060929179377,True
-2302250.0,1266250.0,31.27277888698977,5000,False,31.51689519747906,True
-2298250.0,1266250.0,30.843937824127416,5000,False,31.85856489461825,True
-2294250.0,1266250.0,31.06382530604332,5000,False,32.66351963553884,True
-2290250.0,1266250.0,31.165421831224936,5000,False,33.108911390650675,True
-2286250.0,1266250.0,29.194545624558646,5000,False,31.610490881069385,True
-2282250.0,1266250.0,25.902396363627386,5000,True,29.774600210363545,True
-2278250.0,1266250.0,22.17946815888998,5000,True,27.95137832672529,True
-2274250.0,1266250.0,18.413399324550674,5000,True,26.350679831875865,True
-2270250.0,1266250.0,14.999853490145739,5000,True,25.86844659066127,True
-2266250.0,1266250.0,12.379931881279544,5000,True,26.48122072921174,True
-2262250.0,1266250.0,10.629972004108929,5000,True,27.46663798334732,True
-2258250.0,1266250.0,9.57676732575462,5000,True,28.02967097136271,True
-2254250.0,1266250.0,8.82695662377932,5000,True,27.982505864986887,True
-2250250.0,1266250.0,8.266913820229735,5000,True,27.57493838287011,True
-2246250.0,1266250.0,8.184115978506087,5000,True,27.49096917828058,True
-2242250.0,1266250.0,8.83699782596067,5000,True,28.04640980871043,True
-2238250.0,1266250.0,10.503940745003284,5000,True,29.551799619203564,True
-2234250.0,1266250.0,12.894667159176233,5000,True,31.73189704549132,True
-2230250.0,1266250.0,15.693850417439371,5000,True,33.896893777720315,True
-2226250.0,1266250.0,18.636253479049287,5000,True,35.61148852014374,True
-2222250.0,1266250.0,21.431060374943936,5000,True,36.55894527102974,True
-2218250.0,1266250.0,23.83768425352071,5000,True,36.64072571029436,True
-2214250.0,1266250.0,26.05932516076011,5000,True,36.98913242148604,True
-2210250.0,1266250.0,27.68860035861186,5000,True,38.80899072321938,True
-2206250.0,1266250.0,28.014343584247662,5000,False,41.70406745107027,True
-2190250.0,1266250.0,27.399255843029117,5000,False,49.570935784871324,False
-2186250.0,1266250.0,27.233948581000494,5000,False,49.88165378246001,False
-2182250.0,1266250.0,26.625625980180796,5000,False,49.52103403175312,False
-2178250.0,1266250.0,25.6629565946348,5000,False,48.73208191244844,False
-2158250.0,1266250.0,21.24285360170817,5000,False,45.498693181169216,False
-1934250.0,1266250.0,34.87646451988969,5000,False,62.51561320125208,False
-1930250.0,1266250.0,36.68496493144317,5000,False,64.03309094956336,False
-1926250.0,1266250.0,37.828798099342436,5000,False,64.58202762228146,False
-1922250.0,1266250.0,37.80802207292259,5000,False,63.94295051940598,False
-2430250.0,1262250.0,74.83346127985507,5000,False,-60.123807035919214,False
-2426250.0,1262250.0,74.46754758495038,5000,False,-48.850872751914665,False
-2410250.0,1262250.0,17.815641358261523,5000,False,-31.41007448786818,False
-2406250.0,1262250.0,20.914288357541846,5000,False,-14.755665002561702,False
-2402250.0,1262250.0,30.60961900936606,5000,False,0.5490314992929832,False
-2398250.0,1262250.0,37.10980982534417,5000,False,12.63992090937968,False
-2394250.0,1262250.0,40.82715736732518,5000,False,18.393849267402025,False
-2390250.0,1262250.0,44.9231197520037,5000,False,19.16164502285221,False
-2366250.0,1262250.0,19.81390308418342,5000,True,27.82003857011331,True
-2362250.0,1262250.0,15.357991987021038,5000,True,28.508804933191644,True
-2358250.0,1262250.0,13.302051914342144,5000,True,33.115997002888406,True
-2278250.0,1262250.0,21.469934175101162,5000,True,27.936289675629293,True
-2274250.0,1262250.0,18.258175727427766,5000,True,27.052078541865733,True
-2270250.0,1262250.0,15.125411325040126,5000,True,26.63869107027726,True
-2266250.0,1262250.0,12.509814309351794,5000,True,26.92614682326089,True
-2258250.0,1262250.0,9.41596451819407,5000,True,28.193750119769025,True
-2254250.0,1262250.0,8.726878456688654,5000,True,28.109393814198107,True
-2250250.0,1262250.0,8.435965573918242,5000,True,27.53047055714542,True
-2222250.0,1262250.0,19.72283941546852,5000,True,33.74364375902684,True
-2218250.0,1262250.0,22.006841214209697,5000,True,34.23124896548108,True
-2214250.0,1262250.0,24.00216998649504,5000,True,34.79785278113244,True
-2210250.0,1262250.0,25.392994967740137,5000,True,36.732627216631585,True
-2186250.0,1262250.0,26.999508173328607,5000,False,50.25502277375713,False
-2182250.0,1262250.0,26.95971007304897,5000,False,50.41636442198031,False
-2178250.0,1262250.0,26.4909071933146,5000,False,50.08364336174537,False
-2174250.0,1262250.0,25.686763599120862,5000,False,49.42017017090966,False
-2162250.0,1262250.0,23.470976071489233,5000,False,47.82723732088523,False
-2158250.0,1262250.0,22.613624169956896,5000,False,47.237142242676,False
-2154250.0,1262250.0,21.474508310209472,5000,False,46.38548849731265,False
-1930250.0,1262250.0,34.954555324865176,5000,False,61.72226611464542,False
-1926250.0,1262250.0,37.382586966689395,5000,False,63.61487781821991,False
-1922250.0,1262250.0,39.049949771657275,5000,False,64.65018985763359,False
-1918250.0,1262250.0,38.94586797775741,5000,False,64.1796863544548,False
-1914250.0,1262250.0,36.803170475683416,5000,False,61.82844632163257,False
-2414250.0,1258250.0,20.539095039252818,5000,False,-61.75935823532876,False
-2410250.0,1258250.0,13.424114824743253,5000,False,-39.14904906565384,False
-2406250.0,1258250.0,17.852719064204003,5000,False,-26.587077463596955,False
-2398250.0,1258250.0,34.980563642050775,5000,False,0.20345350731208356,False
-2394250.0,1258250.0,43.05770999088249,5000,False,9.77994939503094,False
-2390250.0,1258250.0,52.27569070044171,5000,False,15.490933115176638,False
-2386250.0,1258250.0,54.54035426274638,5000,False,16.502828235582676,False
-2382250.0,1258250.0,48.48671747095686,5000,False,14.729892847475334,True
-2362250.0,1258250.0,14.933335371586884,5000,True,21.91376705616784,True
-2358250.0,1258250.0,11.637082313876293,5000,True,25.52361424939625,True
-2274250.0,1258250.0,17.907917348938355,5000,True,28.832994630058344,True
-2270250.0,1258250.0,15.197527692776116,5000,True,28.35663958751297,True
-2266250.0,1258250.0,12.684148512848274,5000,True,28.080736970334726,True
-2262250.0,1258250.0,10.664231095888967,5000,True,28.363394919237336,True
-2258250.0,1258250.0,9.39118195110453,5000,True,28.74872635209833,True
-2254250.0,1258250.0,8.809528502192084,5000,True,28.592160329147024,True
-2218250.0,1258250.0,19.919460116846857,5000,True,32.3606776174983,True
-2214250.0,1258250.0,21.80821860778677,5000,True,33.223209155760465,True
-2210250.0,1258250.0,23.22093623656632,5000,True,35.16829872152506,True
-2206250.0,1258250.0,24.15299247218651,5000,False,39.23951901958633,True
-2202250.0,1258250.0,24.83184936463603,5000,False,43.38538943094475,True
-2198250.0,1258250.0,25.396663606643436,5000,False,46.43956529106376,True
-2194250.0,1258250.0,25.781299978555293,5000,False,48.296588917428934,False
-2182250.0,1258250.0,26.523396361753246,5000,False,50.40008104179755,False
-2178250.0,1258250.0,26.55865144803059,5000,False,50.55583100419867,False
-2174250.0,1258250.0,26.288140337690912,5000,False,50.408162123656346,False
-2170250.0,1258250.0,25.802918189951576,5000,False,50.076178722516794,False
-2166250.0,1258250.0,25.34878565125117,5000,False,49.81475035773288,False
-2162250.0,1258250.0,24.76029377994422,5000,False,49.45743148339474,False
-2158250.0,1258250.0,23.73873866880618,5000,False,48.6965188213331,False
-1922250.0,1258250.0,37.236537393964596,5000,False,62.96973588761452,False
-1918250.0,1258250.0,38.68814047485954,5000,False,64.0608456264753,False
-1914250.0,1258250.0,38.04935772237937,5000,False,63.11640176829833,False
-1910250.0,1258250.0,34.974185090330145,5000,False,59.47500961769259,False
-2414250.0,1254250.0,16.62140473269444,5000,False,-54.42297155792015,False
-2410250.0,1254250.0,11.325293617079122,5000,False,-40.27067834708173,False
-2398250.0,1254250.0,35.09501974665885,5000,False,-9.750365452217373,False
-2394250.0,1254250.0,43.959878801227845,5000,False,-0.5153009075202064,False
-2390250.0,1254250.0,53.579496761830114,5000,False,6.197119219743776,False
-2386250.0,1254250.0,57.35181666653753,5000,False,9.364304572100707,False
-2382250.0,1254250.0,51.04131264636123,5000,False,8.65395826118926,False
-2362250.0,1254250.0,14.618278119221943,5000,True,16.15469457889821,True
-2358250.0,1254250.0,9.875294467145661,5000,True,18.51487028098873,True
-2354250.0,1254250.0,8.54899274756734,5000,True,24.349378864731968,True
-2266250.0,1254250.0,12.807101120732877,5000,True,29.234659913999863,True
-2262250.0,1254250.0,10.762529759354111,5000,True,28.7178885656272,True
-2258250.0,1254250.0,9.455835043131827,5000,True,28.540979308252158,True
-2254250.0,1254250.0,8.819930798018714,5000,True,27.99442554373441,True
-2218250.0,1254250.0,17.833819924041013,5000,True,30.696026418889694,True
-2214250.0,1254250.0,19.669566950325148,5000,True,31.813478995851654,True
-2210250.0,1254250.0,21.221690451996228,5000,True,33.77137792044286,True
-2206250.0,1254250.0,22.492282644449222,5000,True,37.618523252861465,True
-2202250.0,1254250.0,23.53341713311832,5000,False,42.328283354605325,True
-2198250.0,1254250.0,24.389690565302978,5000,False,45.714329593832005,True
-2194250.0,1254250.0,24.97303389826262,5000,False,47.688477277719144,False
-2190250.0,1254250.0,25.27027634558893,5000,False,48.76645892861246,False
-2174250.0,1254250.0,26.349436784875508,5000,False,50.75577235745019,False
-2166250.0,1254250.0,26.339240884562326,5000,False,51.09729890906878,False
-2162250.0,1254250.0,25.703359662890776,5000,False,50.69797450544665,False
-2158250.0,1254250.0,24.531806565745377,5000,False,49.79116720414419,False
-2138250.0,1254250.0,20.51397174818412,5000,False,47.044114717473605,False
-1918250.0,1254250.0,35.2503948287525,5000,False,61.140005296697645,False
-1914250.0,1254250.0,35.804808448940385,5000,False,61.42915390135623,False
-1910250.0,1254250.0,33.93380771547334,5000,False,59.004151660543705,False
-1906250.0,1254250.0,29.717254541742218,5000,False,53.22292708653919,False
-2414250.0,1250250.0,16.175521690134058,5000,False,-48.92738554773226,False
-2410250.0,1250250.0,12.278625890320226,5000,False,-40.007768035583084,False
-2398250.0,1250250.0,37.57701448616117,5000,False,-16.85970195418833,False
-2394250.0,1250250.0,44.44787836762218,5000,False,-11.864790542500693,False
-2386250.0,1250250.0,52.27295214456345,5000,False,-3.625724378861449,False
-2358250.0,1250250.0,8.644176546078208,5000,True,13.376159169542666,True
-2354250.0,1250250.0,5.634968975195484,5000,True,16.363982628159217,True
-2350250.0,1250250.0,7.208450136701549,5000,True,22.322776629764462,True
-2266250.0,1250250.0,13.043605005707704,5000,True,30.08334576993975,True
-2262250.0,1250250.0,11.136472506668643,5000,True,28.94293119643373,True
-2258250.0,1250250.0,9.77179815533544,5000,True,28.20727316848095,True
-2254250.0,1250250.0,8.802831690570796,5000,True,27.23678214861993,True
-2250250.0,1250250.0,8.15582508951299,5000,True,26.149335640697394,True
-2230250.0,1250250.0,10.592517675735706,5000,True,26.496120936708742,True
-2214250.0,1250250.0,17.635349327275332,5000,True,30.522099797026257,True
-2210250.0,1250250.0,19.367364497035407,5000,True,32.675077961525986,True
-2206250.0,1250250.0,20.90788630126186,5000,True,36.44634026917569,True
-2202250.0,1250250.0,22.2234275294038,5000,False,41.31174155723435,True
-2198250.0,1250250.0,23.32383142047589,5000,False,44.84939444560416,True
-2194250.0,1250250.0,24.122028559022723,5000,False,46.91988575833648,False
-2190250.0,1250250.0,24.535795126890655,5000,False,48.06404767147594,False
-2170250.0,1250250.0,26.803550396004304,5000,False,51.578842373034654,False
-2166250.0,1250250.0,26.91288481873265,5000,False,51.90275737332321,False
-2162250.0,1250250.0,26.13899096789377,5000,False,51.38360732576021,False
-2142250.0,1250250.0,22.43899927019143,5000,False,48.95848509222236,False
-2138250.0,1250250.0,21.674986638190525,5000,False,48.42103891912796,False
